temperature,cpu_usage,memory_usage,network_traffic,failure
57.58,15.64,55.31,316.25,0
66.97,66.42,21.34,217.24,0
63.45,56.11,42.15,368.27,0
60.47,21.65,53.66,219.55,0
47.71,33.65,48.58,301.21,0
68.85,44.47,49.07,166.8,0
59.29,23.47,76.23,430.64,0
51.91,8.93,93.64,302.5,1
49.65,42.13,49.36,381.46,0
57.05,55.31,31.21,154.06,0
41.63,55.65,50.78,320.93,0
60.6,60.75,58.5,368.68,0
47.37,17.04,54.04,54.74,0
57.96,46.04,65.99,440.17,0
50.83,40.17,94.81,150.07,0
52.88,43.43,24.16,325.31,0
48.94,41.19,45.87,514.52,0
53.71,33.11,82.74,414.59,1
70.12,0.0,45.6,121.21,0
66.08,65.91,69.21,278.64,0
57.84,50.94,66.36,448.01,0
54.8,18.28,77.26,201.99,0
61.75,53.52,89.44,256.81,1
64.04,36.95,61.0,253.45,0
48.36,37.46,23.58,368.4,0
54.38,31.17,42.39,115.56,0
40.42,54.66,94.35,375.13,0
63.98,30.6,29.54,225.26,0
71.52,25.26,63.94,298.64,0
55.64,65.37,9.74,273.02,0
38.0,41.78,30.68,371.97,0
59.87,42.35,70.96,297.48,0
47.77,57.46,55.65,472.85,0
49.69,32.98,48.22,418.73,0
60.01,36.57,40.34,204.56,0
57.04,50.5,19.06,463.84,0
51.1,17.26,67.48,338.33,0
49.8,48.98,49.9,320.39,0
56.01,31.4,27.61,401.79,0
51.72,60.4,55.54,175.06,0
46.13,54.84,65.46,134.47,0
52.34,52.46,51.39,302.99,0
57.72,16.07,57.09,227.24,0
53.58,43.14,55.69,548.85,0
43.69,23.81,42.28,208.28,0
62.91,44.34,55.98,304.83,1
33.09,3.32,68.23,323.04,0
51.43,17.27,73.62,447.75,0
50.04,66.4,69.23,180.65,0
56.19,51.64,42.85,106.55,0
59.49,38.63,66.45,467.33,1
64.01,28.64,63.38,309.66,0
49.3,25.48,42.23,397.17,0
59.69,48.6,46.64,402.8,0
56.57,38.81,67.23,423.6,0
41.31,72.84,79.78,254.66,1
70.2,41.67,22.39,222.13,0
43.49,46.06,84.52,60.45,0
58.36,20.01,75.95,180.61,0
58.12,38.51,58.58,307.46,0
57.21,48.19,50.67,215.83,0
51.04,38.29,62.03,163.09,0
61.62,36.26,43.47,306.05,0
42.52,50.88,51.8,461.15,0
54.47,72.27,28.45,293.28,0
50.49,47.61,23.65,164.06,0
49.58,65.6,96.98,452.69,1
58.43,56.19,56.14,207.11,0
63.62,64.52,58.67,477.52,1
52.25,34.03,54.45,268.42,0
61.25,41.28,40.1,312.38,0
55.4,41.35,49.47,487.31,1
47.86,54.83,56.64,137.82,0
52.94,59.26,51.46,173.99,0
52.6,47.25,41.46,260.81,0
49.43,60.78,63.63,283.2,0
58.43,34.86,58.39,617.05,0
56.88,60.94,62.07,193.43,0
42.27,63.28,67.69,143.49,0
41.79,57.19,51.93,187.7,0
58.4,47.42,51.96,327.86,0
48.48,57.84,81.68,359.04,0
57.42,28.91,38.01,215.15,0
61.25,48.57,21.27,302.52,0
44.83,50.41,65.0,533.42,0
43.71,21.07,43.67,304.22,0
68.4,53.54,35.61,338.52,0
57.81,22.52,70.93,526.68,0
51.65,37.3,52.39,216.24,0
47.53,45.72,32.26,208.39,0
50.92,31.85,89.83,243.64,1
45.48,46.49,26.01,236.65,0
62.07,46.2,53.44,81.48,0
48.79,30.24,20.99,316.56,0
63.75,55.22,59.87,326.03,0
51.79,31.25,43.46,277.7,0
46.65,86.18,69.75,329.7,1
51.59,43.03,54.69,330.97,0
34.01,23.92,79.31,142.06,0
54.03,27.28,47.27,334.64,0
53.64,65.66,26.12,367.02,0
61.6,37.64,59.28,108.35,0
39.91,20.45,50.45,475.57,0
64.29,60.37,22.25,151.7,0
61.56,37.52,36.0,163.41,0
65.02,56.76,41.73,324.23,0
54.58,61.84,83.0,364.16,1
63.11,49.94,67.73,393.32,1
43.23,88.13,48.74,367.32,0
60.7,13.95,63.48,237.64,0
48.83,30.28,18.29,313.03,0
41.79,40.39,44.83,262.0,0
46.01,85.7,62.22,320.91,0
55.04,77.36,57.98,308.21,0
48.41,68.2,45.29,239.41,0
58.01,30.71,54.31,258.33,0
40.53,32.8,61.09,77.74,0
37.98,30.09,54.83,399.62,0
65.98,30.9,70.5,335.71,0
62.23,71.87,60.74,23.2,0
46.61,40.61,64.2,395.18,0
54.98,42.99,85.84,293.64,1
63.16,58.94,69.9,187.58,0
58.35,15.06,86.34,176.95,0
56.19,45.95,42.91,217.41,0
63.76,25.26,26.34,188.22,0
49.15,39.7,52.47,204.34,0
55.25,34.44,50.94,504.08,0
54.86,33.52,81.27,344.54,0
52.82,49.06,34.66,544.32,0
51.88,48.98,53.58,327.09,0
55.58,41.04,62.29,369.51,0
55.28,51.67,56.8,194.32,0
46.61,29.36,51.91,279.84,0
61.41,57.27,61.45,290.2,0
47.19,41.29,74.42,374.41,0
53.25,36.29,82.64,294.06,0
52.64,30.69,55.59,342.16,0
57.86,40.65,40.31,337.86,0
38.05,78.67,82.62,263.66,0
62.13,43.86,35.6,251.32,0
49.58,24.4,87.23,219.72,0
64.76,61.54,79.19,429.88,1
51.17,36.51,81.81,263.71,0
54.61,50.11,67.34,339.47,0
70.31,34.1,16.98,281.21,0
52.78,68.05,36.3,427.51,0
64.91,34.37,60.52,61.43,0
55.31,70.16,42.84,336.36,0
58.32,26.11,49.32,149.41,0
55.56,39.73,66.03,346.88,0
61.78,70.2,51.94,282.41,0
49.52,48.03,33.06,122.6,0
47.13,85.89,70.94,340.52,0
49.89,40.16,64.27,326.9,0
55.8,49.63,50.52,272.25,0
53.23,79.29,67.8,287.45,1
60.68,17.75,56.71,319.38,0
65.44,15.52,78.96,441.39,0
47.19,30.68,57.72,262.28,0
49.13,59.64,78.83,421.56,0
43.51,16.02,21.27,295.51,0
71.24,55.75,63.27,455.49,1
57.44,54.48,47.84,271.78,0
58.84,81.26,39.54,220.04,0
44.28,63.82,75.85,168.28,0
54.99,51.55,71.0,295.94,0
59.07,69.46,18.88,204.82,0
52.98,54.7,67.88,468.54,1
63.61,36.72,65.69,195.45,0
73.49,24.4,41.98,217.2,0
47.42,34.75,39.96,369.73,0
46.82,44.28,26.37,442.3,0
47.98,48.15,48.92,387.73,0
67.85,6.57,51.81,427.04,0
63.34,41.05,69.35,290.37,1
53.92,45.51,59.85,292.06,0
55.29,54.86,35.92,541.41,0
48.47,74.28,59.3,502.83,1
62.12,48.34,50.43,385.7,1
51.96,28.63,38.17,432.79,0
52.92,12.27,26.39,403.02,0
59.87,57.37,66.25,155.28,0
53.5,29.36,63.04,295.24,0
53.12,60.6,65.02,479.61,0
55.08,70.15,41.89,386.44,1
61.36,17.21,58.08,292.37,0
68.17,54.97,30.24,481.05,0
59.68,68.27,37.24,344.32,0
61.43,63.34,55.61,390.67,1
53.4,7.27,59.72,344.94,0
49.34,29.63,25.68,364.94,0
60.23,21.96,35.96,373.52,0
56.37,54.42,48.42,455.96,0
43.62,52.44,72.25,471.59,1
52.38,0.0,40.36,245.87,0
54.34,39.59,57.53,342.66,0
50.92,59.41,59.42,452.52,1
66.85,47.66,50.51,284.21,0
58.84,47.63,59.82,142.93,0
65.99,38.43,30.79,190.96,0
57.11,25.94,43.2,199.25,0
55.65,44.69,80.82,245.02,1
47.51,45.94,82.09,210.45,0
55.1,56.07,70.17,423.49,0
55.1,57.54,74.81,266.78,0
44.06,46.55,22.13,451.33,0
50.68,64.71,37.92,164.36,0
52.41,38.25,49.4,257.6,0
58.31,19.01,98.48,312.51,0
58.69,53.59,49.36,397.28,0
50.35,47.27,68.41,437.24,0
58.75,53.94,61.81,235.4,1
53.54,22.24,61.41,419.21,0
32.04,77.23,54.58,98.17,0
51.12,57.79,33.4,404.56,0
63.63,39.82,6.38,139.07,0
41.55,28.16,78.07,353.6,0
55.9,64.39,43.9,435.5,0
67.68,25.17,21.39,406.47,0
48.92,85.7,62.88,103.3,0
55.02,33.96,62.54,246.33,0
44.57,75.97,68.82,386.03,0
68.02,41.68,75.08,382.6,1
54.33,73.45,38.46,333.11,0
55.37,31.77,39.25,35.81,0
65.83,45.34,49.26,443.77,1
60.29,59.49,69.79,465.15,1
47.99,56.92,17.15,319.65,1
49.82,64.81,57.31,327.43,0
58.96,36.23,71.78,360.37,0
50.01,46.53,71.04,475.25,0
38.06,67.47,67.75,330.07,0
54.57,32.31,74.13,277.06,0
43.16,55.31,5.55,345.78,0
67.93,41.06,84.04,298.67,1
56.41,48.71,60.95,300.03,0
47.76,46.52,79.02,88.1,0
49.41,30.81,33.86,362.74,0
39.88,40.31,23.43,440.57,0
46.2,47.61,87.15,422.44,1
63.13,43.15,38.32,414.12,0
72.85,73.31,49.4,293.64,0
60.81,63.18,64.49,317.48,0
54.26,50.22,68.91,442.97,0
51.54,31.26,74.41,404.08,0
47.35,30.17,59.02,478.36,1
71.48,80.53,36.02,219.27,0
53.49,26.82,67.72,218.53,0
71.93,47.05,68.01,260.09,0
66.15,51.5,22.33,186.84,0
41.07,39.4,80.54,141.43,0
49.67,26.96,10.23,356.24,0
49.65,30.87,73.62,348.07,0
54.36,35.16,43.59,329.55,0
54.52,32.23,67.7,342.45,0
78.97,68.9,64.18,124.35,1
46.38,44.84,54.33,242.39,0
56.83,35.57,63.12,264.78,0
59.93,46.93,53.44,305.82,1
54.99,57.02,67.85,124.83,0
55.88,38.8,94.33,188.67,0
46.64,61.24,30.86,247.62,0
55.85,22.12,0.0,426.99,0
59.09,66.08,47.52,331.42,0
57.62,44.84,46.29,422.59,0
59.56,44.14,48.2,285.31,0
66.3,32.53,38.32,300.12,0
62.5,22.9,70.7,359.89,0
55.57,15.0,30.14,278.73,0
45.63,31.27,63.11,225.03,0
50.2,55.58,66.49,121.23,0
53.24,27.7,60.7,228.25,0
57.02,17.13,63.77,400.34,0
51.17,28.64,72.09,451.28,0
47.51,38.07,55.96,207.22,1
45.49,38.78,48.76,91.95,0
41.79,42.68,63.75,411.19,0
53.12,63.59,65.81,308.32,0
43.24,67.49,71.01,138.35,0
47.0,81.1,24.18,0.0,0
51.85,15.75,51.7,184.39,0
44.31,29.59,35.82,244.45,0
58.04,57.57,65.1,161.8,1
60.92,36.83,68.08,383.03,0
50.6,60.49,50.06,202.49,0
51.5,48.73,41.87,301.49,0
59.3,73.43,65.75,584.82,1
49.29,63.77,52.6,314.1,0
48.74,64.1,80.68,286.14,0
64.57,37.59,86.91,288.85,1
62.07,43.25,73.01,380.28,0
59.81,39.51,59.19,365.41,0
62.41,17.89,87.86,179.57,0
39.18,71.49,59.33,250.66,0
65.83,58.42,46.37,219.92,0
58.14,38.79,42.84,266.08,0
63.09,68.48,42.34,519.19,0
58.1,33.65,54.89,374.09,0
55.39,11.91,63.34,290.43,0
52.8,63.13,29.53,449.34,0
57.94,21.99,46.92,322.62,0
52.51,41.48,58.83,103.43,0
61.94,48.71,66.59,499.68,0
42.31,51.94,54.53,281.23,0
50.67,60.27,59.4,29.28,0
71.36,55.46,32.71,108.04,0
49.99,54.9,38.59,435.32,0
53.09,30.77,53.9,109.99,0
47.94,50.3,64.19,461.91,0
57.69,17.9,59.16,309.73,0
49.11,73.12,39.72,385.67,0
53.52,19.75,50.74,269.18,0
61.79,38.76,82.21,362.8,1
49.41,21.26,64.8,337.99,0
61.31,31.86,52.07,295.38,0
61.58,45.24,36.53,172.15,0
63.44,35.48,42.16,343.02,0
56.12,65.6,55.12,81.96,0
80.93,49.08,59.97,411.78,1
63.44,36.67,65.18,323.64,0
57.6,42.6,61.98,355.7,0
47.99,66.95,48.34,0.0,0
54.22,61.36,45.8,164.91,0
66.41,24.5,91.85,239.31,1
68.68,32.75,44.98,380.84,0
66.83,53.55,31.75,186.86,0
61.28,51.36,25.5,605.76,0
44.95,26.09,48.64,268.4,0
58.9,58.48,71.92,178.08,0
45.07,28.96,44.63,277.58,0
43.1,68.47,81.6,185.89,0
56.91,54.53,54.87,157.88,0
59.19,24.63,74.97,421.32,0
62.23,35.48,41.36,361.59,0
58.98,35.16,41.64,361.94,0
59.25,47.88,56.64,453.21,1
47.12,41.33,63.69,358.4,0
54.16,24.38,51.78,171.91,0
42.94,19.9,60.26,385.04,0
38.97,54.88,65.59,164.81,0
60.93,50.15,29.43,242.64,0
48.98,46.9,48.86,294.51,0
61.98,49.87,45.66,282.34,0
63.87,33.86,46.54,85.06,0
50.05,48.31,62.32,183.89,0
59.72,90.69,45.91,297.3,0
49.71,66.14,18.91,226.72,0
40.23,39.81,50.74,435.15,0
55.99,35.58,35.84,455.7,0
51.23,0.0,63.93,165.55,0
51.48,64.24,69.5,307.17,1
70.8,59.16,15.85,489.93,0
42.79,35.21,41.06,283.89,0
58.06,19.23,61.36,251.16,0
47.04,24.21,29.64,403.23,0
62.27,53.0,69.09,267.1,0
57.39,43.39,73.89,452.5,0
58.03,57.45,52.08,228.63,0
47.44,46.56,41.07,243.05,0
48.88,62.4,13.41,394.82,0
62.42,51.65,69.65,312.07,1
69.17,59.92,91.05,313.01,1
58.84,7.39,87.32,70.88,0
47.82,22.78,51.49,257.59,0
57.71,38.44,35.33,403.68,0
74.42,64.43,70.08,205.95,1
55.82,78.85,52.72,384.08,1
66.69,42.04,63.61,332.16,0
49.08,33.99,60.45,276.03,0
54.66,9.81,56.67,462.93,0
59.96,60.54,73.51,259.22,0
58.18,35.1,74.18,267.58,0
48.87,98.25,45.59,274.66,0
48.52,31.69,38.38,309.66,0
62.91,82.89,10.02,392.03,0
64.53,58.47,48.77,123.29,0
67.1,26.49,35.32,404.17,0
69.43,49.18,62.55,308.17,0
56.08,58.88,48.95,366.48,0
52.51,40.95,50.91,587.02,0
65.81,60.08,69.62,238.6,0
60.7,59.69,62.15,153.04,0
47.14,55.73,52.9,323.26,0
46.73,44.7,85.36,342.26,1
58.94,23.85,68.29,404.59,0
53.58,43.62,47.51,235.39,0
54.79,48.17,48.32,200.39,0
63.58,11.23,69.19,116.04,0
61.07,48.05,58.65,135.9,0
65.64,43.26,34.82,250.08,0
39.55,21.66,71.1,286.01,0
57.03,39.01,77.63,547.82,1
60.56,39.39,76.26,96.89,0
42.79,79.74,82.77,340.25,1
49.76,48.96,92.25,212.89,1
48.28,63.65,86.14,326.74,1
55.17,42.88,61.13,233.61,0
68.02,11.27,51.25,424.25,0
71.18,57.1,22.07,423.5,0
48.49,33.15,55.2,286.43,0
59.21,38.96,64.34,472.69,1
59.47,26.05,55.78,391.21,0
58.1,46.31,21.01,467.11,0
58.19,64.17,49.84,294.82,0
57.43,61.79,66.62,414.22,1
68.5,73.55,36.53,207.81,0
63.82,76.1,57.98,195.64,1
46.52,8.17,62.77,561.58,0
61.37,23.51,75.12,169.7,0
62.14,12.45,85.83,247.67,0
57.52,56.37,48.2,72.24,0
64.05,32.52,58.31,198.5,0
56.5,36.19,58.87,180.69,0
56.6,41.1,66.69,219.57,0
55.97,51.89,64.67,335.99,1
38.85,18.26,80.65,364.92,0
54.36,22.34,13.04,179.18,0
49.65,45.02,62.52,205.24,0
45.51,66.58,63.77,430.02,0
66.47,44.54,50.77,504.64,0
59.03,30.75,14.25,450.71,0
54.76,6.33,53.9,102.44,0
50.48,62.15,42.21,442.73,0
57.37,31.75,85.2,522.44,0
62.93,24.35,61.76,96.49,0
48.38,14.12,40.68,429.92,0
54.96,19.1,18.05,327.03,0
61.94,27.7,65.63,260.74,0
39.51,40.7,67.53,312.74,0
54.54,23.24,51.12,353.19,0
51.57,48.34,65.87,438.91,0
53.93,40.56,48.73,432.72,0
50.99,85.0,74.21,119.17,0
56.1,14.32,72.87,222.16,0
70.39,47.91,25.5,311.23,0
52.41,48.13,29.89,488.67,0
57.33,26.45,91.56,0.0,0
70.96,46.71,71.78,226.7,0
50.6,58.85,32.28,116.65,0
69.52,46.74,26.73,135.67,0
55.04,69.92,58.74,418.29,1
69.26,5.8,34.44,236.17,0
61.0,29.84,49.3,19.96,0
57.46,71.55,54.15,280.99,0
54.47,61.42,53.37,544.3,0
50.01,54.73,75.28,83.2,0
55.61,67.2,88.03,363.95,1
62.18,10.5,46.38,488.12,0
54.9,59.32,34.65,294.07,1
52.47,64.16,62.0,531.36,0
52.99,33.14,84.37,220.82,0
62.94,92.33,47.74,473.51,1
64.8,48.53,70.31,445.19,1
49.66,5.53,39.93,296.1,0
49.65,51.86,55.38,121.54,0
58.03,32.04,34.09,179.79,0
67.22,65.97,55.19,18.7,0
64.17,54.86,52.9,371.3,0
44.99,34.24,65.95,356.92,0
52.89,72.04,87.01,309.51,1
47.56,61.91,48.0,285.27,0
52.86,30.1,19.0,462.91,0
67.84,42.26,51.36,335.74,0
43.62,54.3,60.39,233.44,0
42.05,38.44,58.63,317.67,0
48.37,38.98,52.17,545.7,0
57.3,45.66,81.78,374.66,0
59.97,25.82,57.45,253.21,0
58.5,4.81,53.11,294.66,0
64.41,49.3,41.0,355.61,0
40.9,9.2,23.56,249.47,0
64.51,27.13,60.93,238.85,0
52.5,13.11,59.42,298.64,0
60.85,15.33,35.93,482.29,0
44.41,52.67,54.2,394.92,0
55.04,41.0,52.41,250.86,0
56.89,40.35,43.76,404.28,0
64.25,21.31,40.72,301.03,0
42.32,33.19,62.29,341.35,0
55.25,51.78,50.94,330.43,0
46.32,44.06,44.36,46.77,0
59.04,59.81,39.49,0.0,0
61.22,62.37,52.66,327.19,0
65.3,40.46,71.64,197.66,0
50.72,11.66,58.72,103.29,0
62.42,31.38,50.73,201.36,0
65.89,43.24,60.55,410.96,0
41.85,31.02,79.56,342.94,0
59.9,26.02,63.83,392.61,0
62.67,46.26,59.68,354.37,0
52.93,88.75,66.49,189.74,0
45.31,36.21,52.16,393.19,0
62.54,44.95,58.31,370.29,0
45.4,21.38,46.2,285.9,0
53.57,67.38,27.09,307.06,0
54.68,60.75,61.17,395.1,0
60.72,59.5,61.24,210.07,0
49.99,69.48,49.82,430.55,0
49.52,37.31,73.64,367.81,0
55.79,39.56,42.01,300.27,0
63.05,75.78,23.12,483.75,0
73.3,56.39,42.45,144.68,0
42.94,5.05,27.26,244.78,0
57.52,53.19,61.08,218.13,0
46.31,34.53,41.46,342.97,0
63.15,61.17,72.72,441.89,1
47.49,52.35,72.35,182.04,0
49.6,13.67,38.35,696.66,0
50.29,49.84,40.45,220.47,0
54.39,48.79,64.62,343.28,0
57.59,51.54,72.64,300.32,0
58.87,55.36,18.77,305.54,0
54.95,71.93,60.07,204.91,0
44.36,52.45,15.44,428.11,0
60.82,45.41,45.13,197.53,0
54.58,65.66,74.69,87.73,0
64.29,85.37,100.0,165.36,1
49.34,61.47,50.7,473.44,0
42.18,48.71,32.55,450.06,0
54.73,52.79,45.76,59.13,0
65.37,49.61,56.19,397.65,0
56.29,45.33,42.94,62.17,0
53.4,83.97,38.35,296.73,1
48.04,31.52,47.32,155.07,0
69.06,65.79,62.12,406.89,1
46.76,42.73,51.95,366.56,0
49.2,18.35,39.13,417.55,0
59.56,41.61,42.94,264.57,0
40.15,35.16,47.55,277.04,0
65.2,55.4,37.01,120.09,0
59.99,46.64,42.27,176.34,0
62.19,26.6,66.59,413.82,0
59.46,71.48,50.85,344.07,1
53.71,64.62,23.44,312.52,0
46.49,73.55,73.45,451.45,1
53.88,49.27,62.5,143.98,1
47.2,44.36,30.1,386.42,0
58.89,57.66,48.42,158.5,0
61.45,34.61,40.74,477.34,0
66.81,47.34,67.18,365.34,0
57.97,41.84,48.31,415.74,0
62.4,18.7,53.69,215.8,0
52.62,47.29,51.59,561.85,0
51.17,37.06,28.36,539.83,0
58.79,40.63,80.3,351.65,0
51.91,51.55,66.92,441.03,0
57.15,67.91,41.55,263.77,0
46.51,29.72,58.45,147.78,0
47.95,38.94,72.53,395.49,0
60.08,31.23,56.0,189.68,0
62.09,30.06,83.02,457.23,0
47.11,34.3,100.0,425.74,1
60.36,41.46,52.73,328.23,0
50.74,55.55,44.51,321.52,0
55.13,50.77,37.19,418.71,0
66.34,25.98,15.16,332.95,0
61.46,68.29,77.47,251.46,1
61.37,62.0,48.64,118.26,0
70.27,28.78,70.76,415.07,1
49.37,67.03,74.38,343.97,0
47.11,50.88,35.54,630.68,0
49.22,42.18,38.25,288.49,0
52.96,51.45,86.4,336.24,0
36.16,44.54,53.74,339.06,0
53.34,54.81,43.11,378.09,0
50.64,48.37,36.19,183.97,0
61.27,38.93,52.45,290.73,0
57.82,8.54,82.14,399.32,1
50.19,54.49,67.34,260.07,0
59.72,38.27,58.27,394.82,0
60.79,59.0,83.59,311.61,1
48.85,53.67,80.12,348.22,1
51.06,38.74,61.01,438.14,0
37.2,63.41,100.0,272.72,1
46.27,48.69,50.55,125.78,0
49.06,47.95,74.76,268.04,1
55.59,42.51,47.93,200.93,0
47.44,75.3,71.25,44.91,0
50.89,32.16,50.53,287.2,0
45.2,39.19,63.3,323.88,0
56.37,22.73,98.02,422.49,1
58.41,58.08,72.13,163.28,0
58.22,34.52,63.58,310.62,0
55.1,36.54,41.06,435.37,0
42.67,35.7,58.39,231.04,0
50.04,46.13,36.86,364.35,0
51.74,22.49,70.97,491.73,0
51.77,4.62,70.51,76.51,0
55.6,53.24,51.77,332.72,0
66.4,6.96,84.94,439.55,0
61.5,60.37,82.41,257.91,1
47.1,73.05,57.69,466.41,0
60.43,42.04,65.18,376.11,1
60.12,68.39,44.41,512.32,0
48.55,44.56,50.1,369.9,0
61.79,73.79,35.6,522.3,1
53.72,36.79,46.39,336.0,0
43.72,2.43,53.12,135.86,0
58.64,43.56,25.11,224.28,0
56.74,75.74,65.38,422.2,1
53.18,54.63,73.4,419.84,1
54.7,35.72,54.86,262.73,0
49.25,50.92,6.45,516.52,0
59.88,62.48,50.45,257.52,0
54.65,43.46,29.92,355.44,0
56.33,92.28,44.03,352.11,0
57.86,35.69,81.13,140.34,0
45.76,63.05,11.18,286.74,0
47.85,58.71,40.31,585.64,1
37.32,32.4,69.93,189.33,0
59.52,37.36,42.37,375.02,0
45.3,63.33,40.99,161.47,0
56.06,47.61,91.58,188.08,1
57.97,51.09,61.81,130.29,0
59.82,15.55,71.82,412.93,0
45.37,56.81,63.9,195.43,0
54.48,50.17,57.91,452.1,1
68.36,43.85,77.75,236.24,1
68.71,51.5,89.3,315.36,1
62.9,37.63,24.7,349.37,0
57.7,34.35,54.36,105.97,0
46.96,40.65,54.22,324.44,0
60.75,36.64,47.27,341.99,0
53.74,84.25,72.66,436.8,1
59.48,61.41,59.62,184.86,0
49.94,27.57,89.66,201.96,0
53.62,81.65,74.8,379.15,0
56.31,37.21,79.56,469.49,0
56.97,45.53,33.42,228.9,0
58.95,61.15,40.49,151.78,0
50.37,9.54,41.97,261.99,0
44.25,40.73,78.82,178.4,0
68.0,34.68,37.59,347.73,0
74.91,48.69,38.12,170.42,0
58.58,51.66,34.82,416.75,0
44.41,43.61,100.0,325.51,0
48.81,42.77,52.44,420.49,0
59.07,64.17,64.54,9.2,0
65.73,50.43,34.47,89.02,0
45.3,45.75,72.27,455.12,1
54.01,47.66,23.07,213.66,0
56.57,78.05,37.38,124.03,0
61.92,48.11,41.84,275.68,0
52.25,35.74,58.94,329.08,0
42.49,10.64,40.72,281.04,0
59.97,19.19,82.43,356.16,0
64.0,36.59,64.06,339.9,0
54.34,43.05,42.59,333.62,0
58.24,35.0,72.96,461.8,0
51.2,51.32,47.92,298.3,0
48.23,34.77,44.37,294.77,0
63.21,28.54,71.12,396.34,1
58.1,56.03,10.85,366.32,0
58.92,69.65,68.23,191.66,0
67.02,25.07,42.16,288.95,0
46.56,49.39,42.14,352.59,0
50.58,10.71,90.25,229.58,0
56.26,18.46,45.44,235.3,0
50.49,34.4,72.21,133.02,0
61.27,65.43,60.03,0.0,0
53.5,30.98,61.89,255.11,0
47.06,30.31,50.49,315.27,0
55.53,45.65,49.55,168.55,0
56.36,45.67,82.5,465.34,1
62.48,30.87,71.75,174.4,0
58.15,80.75,46.01,409.5,1
58.69,40.22,36.17,350.24,0
57.56,47.04,44.48,561.16,0
53.49,37.77,72.67,364.78,0
49.27,52.92,76.22,126.45,0
57.31,67.23,64.99,426.52,0
52.34,74.95,25.9,503.71,0
68.52,31.28,68.57,87.33,0
65.74,64.81,78.46,376.7,1
60.06,54.89,58.12,403.24,0
58.03,62.54,90.64,274.46,1
54.3,43.35,31.22,9.37,0
44.91,41.63,67.33,264.49,0
53.27,61.84,36.64,230.27,0
55.81,62.18,74.05,483.57,1
56.84,73.18,66.03,289.37,1
58.76,48.57,87.42,250.52,0
62.37,43.08,63.99,229.62,1
49.46,0.72,47.73,339.09,0
49.54,16.0,46.16,306.82,0
66.61,37.9,50.5,205.21,0
61.17,25.18,45.81,331.68,0
51.87,59.65,79.25,233.13,0
54.14,21.42,77.96,0.0,0
54.18,35.98,28.06,380.16,0
55.25,36.68,55.69,368.78,0
58.78,66.69,56.12,323.97,1
75.28,34.05,40.94,246.9,0
56.52,53.14,62.89,291.35,0
60.3,48.52,81.3,398.31,1
41.51,61.26,71.05,224.18,1
51.12,60.3,79.25,403.16,0
64.83,44.4,42.07,123.02,0
58.22,14.47,55.66,320.18,0
30.0,40.83,41.22,303.09,0
60.39,44.64,59.31,420.32,1
70.35,50.15,60.93,189.73,0
39.03,31.72,72.28,202.82,0
67.16,65.54,78.64,132.66,1
32.82,45.25,67.4,231.99,0
62.5,28.43,39.52,330.65,0
54.93,36.75,30.66,84.26,0
36.2,79.71,64.36,246.85,0
58.57,56.96,82.01,373.29,1
64.21,63.87,54.55,287.65,0
57.91,26.25,27.51,309.02,0
59.68,32.6,92.53,119.27,0
51.71,32.73,63.81,287.99,0
40.11,48.32,58.08,303.44,0
60.53,41.87,33.98,280.35,0
69.0,36.19,55.29,318.34,0
64.04,38.45,67.36,262.9,0
39.1,30.71,64.05,245.28,0
42.88,41.76,42.76,175.23,0
48.23,65.04,53.97,416.94,1
42.26,17.76,43.91,152.8,0
55.35,51.24,84.95,318.95,0
58.15,69.84,71.11,517.58,1
43.56,41.7,45.56,432.17,0
61.22,35.48,33.97,361.12,0
59.81,61.64,60.0,329.97,1
50.61,27.28,46.13,284.67,0
53.62,44.59,47.47,191.84,0
39.4,26.28,34.57,269.54,0
52.34,11.34,36.79,368.99,0
55.06,42.26,57.93,346.77,0
56.35,22.26,50.2,394.65,0
58.03,44.79,99.94,446.36,1
56.95,65.07,65.7,280.99,1
52.89,78.38,34.27,323.02,0
57.29,46.68,27.36,72.11,0
63.02,63.35,62.17,570.74,1
54.24,52.18,47.86,250.34,0
57.54,38.1,78.97,378.2,0
53.51,10.35,60.07,250.26,0
49.83,74.28,19.31,247.47,0
59.18,26.12,36.65,271.56,0
50.56,69.89,42.84,150.59,0
58.09,54.66,62.96,2.37,0
55.23,27.43,36.05,439.16,0
52.57,50.62,57.75,365.48,0
52.37,83.39,30.95,190.1,0
50.94,72.64,55.11,354.23,0
41.83,35.77,61.66,398.87,0
58.06,32.18,81.31,216.84,0
56.85,46.8,59.42,349.42,0
61.8,42.02,40.3,420.82,0
50.75,66.6,81.87,127.4,0
70.16,58.31,51.7,364.01,0
51.96,14.54,68.92,343.73,0
48.0,53.26,43.97,525.65,0
47.05,41.78,56.63,366.84,0
41.13,45.67,40.58,250.69,0
67.26,49.48,60.8,264.58,1
65.97,66.58,69.47,542.81,1
59.81,62.6,46.09,257.42,0
47.83,31.5,45.08,370.34,0
69.49,43.94,61.42,271.39,0
52.19,36.93,40.15,429.75,0
52.85,14.73,27.68,435.68,0
66.5,43.03,61.36,297.28,1
60.27,78.21,53.06,251.19,1
72.61,14.18,52.68,248.33,0
56.99,44.57,64.38,92.73,0
51.82,43.99,66.89,312.07,0
50.11,50.18,52.1,309.65,1
40.22,27.67,34.79,202.06,0
52.77,19.35,43.51,79.82,0
64.16,20.19,65.53,324.75,0
59.79,68.96,57.46,339.91,1
